2024-12-22 13:26:52,505 INFO    HandlerThread:329502 [system_monitor.py:probe():224] Finished collecting system info
2024-12-22 13:26:52,505 INFO    HandlerThread:329502 [system_monitor.py:probe():227] Publishing system info
2024-12-22 13:26:52,506 DEBUG   HandlerThread:329502 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-12-22 13:26:53,343 INFO    Thread-12 :329502 [dir_watcher.py:_on_file_created():271] file/dir created: /sfs/qumulo/qproject/biocomplexity/fa7sa/calo_dreamer/src/wandb/run-20241222_132652-bl6dlkzk/files/conda-environment.yaml
2024-12-22 13:26:54,259 DEBUG   HandlerThread:329502 [system_info.py:_save_conda():222] Saving conda packages done
2024-12-22 13:26:54,264 INFO    HandlerThread:329502 [system_monitor.py:probe():229] Finished publishing system info
2024-12-22 13:26:54,313 DEBUG   SenderThread:329502 [sender.py:send():378] send: files
2024-12-22 13:26:54,314 INFO    SenderThread:329502 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-12-22 13:26:54,343 INFO    Thread-12 :329502 [dir_watcher.py:_on_file_modified():288] file/dir modified: /sfs/qumulo/qproject/biocomplexity/fa7sa/calo_dreamer/src/wandb/run-20241222_132652-bl6dlkzk/files/conda-environment.yaml
2024-12-22 13:26:54,343 INFO    Thread-12 :329502 [dir_watcher.py:_on_file_created():271] file/dir created: /sfs/qumulo/qproject/biocomplexity/fa7sa/calo_dreamer/src/wandb/run-20241222_132652-bl6dlkzk/files/wandb-metadata.json
2024-12-22 13:26:54,417 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: python_packages
2024-12-22 13:26:54,417 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: python_packages
2024-12-22 13:26:54,418 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: stop_status
2024-12-22 13:26:54,421 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: stop_status
2024-12-22 13:26:54,528 DEBUG   SenderThread:329502 [sender.py:send():378] send: telemetry
2024-12-22 13:26:54,528 DEBUG   SenderThread:329502 [sender.py:send():378] send: exit
2024-12-22 13:26:54,528 INFO    SenderThread:329502 [sender.py:send_exit():585] handling exit code: 0
2024-12-22 13:26:54,529 INFO    SenderThread:329502 [sender.py:send_exit():587] handling runtime: 1
2024-12-22 13:26:54,534 INFO    SenderThread:329502 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-12-22 13:26:54,534 INFO    SenderThread:329502 [sender.py:send_exit():593] send defer
2024-12-22 13:26:54,534 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: defer
2024-12-22 13:26:54,534 INFO    HandlerThread:329502 [handler.py:handle_request_defer():184] handle defer: 0
2024-12-22 13:26:54,534 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: defer
2024-12-22 13:26:54,534 INFO    SenderThread:329502 [sender.py:send_request_defer():609] handle sender defer: 0
2024-12-22 13:26:54,534 INFO    SenderThread:329502 [sender.py:transition_state():613] send defer: 1
2024-12-22 13:26:54,534 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: defer
2024-12-22 13:26:54,535 INFO    HandlerThread:329502 [handler.py:handle_request_defer():184] handle defer: 1
2024-12-22 13:26:54,535 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: defer
2024-12-22 13:26:54,535 INFO    SenderThread:329502 [sender.py:send_request_defer():609] handle sender defer: 1
2024-12-22 13:26:54,535 INFO    SenderThread:329502 [sender.py:transition_state():613] send defer: 2
2024-12-22 13:26:54,535 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: defer
2024-12-22 13:26:54,535 INFO    HandlerThread:329502 [handler.py:handle_request_defer():184] handle defer: 2
2024-12-22 13:26:54,535 INFO    HandlerThread:329502 [system_monitor.py:finish():203] Stopping system monitor
2024-12-22 13:26:54,535 DEBUG   SystemMonitor:329502 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-12-22 13:26:54,535 DEBUG   SystemMonitor:329502 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-12-22 13:26:54,535 DEBUG   SystemMonitor:329502 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-12-22 13:26:54,535 INFO    HandlerThread:329502 [interfaces.py:finish():200] Joined cpu monitor
2024-12-22 13:26:54,535 INFO    HandlerThread:329502 [interfaces.py:finish():200] Joined disk monitor
2024-12-22 13:26:54,586 INFO    HandlerThread:329502 [interfaces.py:finish():200] Joined gpu monitor
2024-12-22 13:26:54,586 INFO    HandlerThread:329502 [interfaces.py:finish():200] Joined memory monitor
2024-12-22 13:26:54,587 INFO    HandlerThread:329502 [interfaces.py:finish():200] Joined network monitor
2024-12-22 13:26:54,587 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: defer
2024-12-22 13:26:54,587 INFO    SenderThread:329502 [sender.py:send_request_defer():609] handle sender defer: 2
2024-12-22 13:26:54,587 INFO    SenderThread:329502 [sender.py:transition_state():613] send defer: 3
2024-12-22 13:26:54,587 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: defer
2024-12-22 13:26:54,587 INFO    HandlerThread:329502 [handler.py:handle_request_defer():184] handle defer: 3
2024-12-22 13:26:54,587 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: defer
2024-12-22 13:26:54,587 INFO    SenderThread:329502 [sender.py:send_request_defer():609] handle sender defer: 3
2024-12-22 13:26:54,587 INFO    SenderThread:329502 [sender.py:transition_state():613] send defer: 4
2024-12-22 13:26:54,587 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: defer
