epoch,angle_diffusion_voxel,angle_combined_diffusion,angle_combined_voxel,angle_sum_combined,angle_deviation_from_90
323,88.81469553049239,0.0,43.064589812408634,43.064589812408634,-46.935410187591366
324,87.65823154727899,6.2176030401455975,37.566949666630684,43.78455270677628,-46.21544729322372
325,88.3244100034845,0.0,43.934694588257855,43.934694588257855,-46.065305411742145
326,88.4713864657717,21.146625370977862,37.514285687501875,58.66091105847974,-31.33908894152026
327,88.36495722965279,28.883437661693453,43.595418731881146,72.4788563935746,-17.521143606425397
328,88.51196232747836,34.15436440703136,40.523872596381736,74.6782370034131,-15.321762996586898
329,87.98973233015242,34.10442374238207,39.87599030988101,73.98041405226309,-16.019585947736914
330,87.99083117171352,34.88955530023411,37.5298840307331,72.41943933096721,-17.580560669032792
331,88.73020980288034,32.68785507972222,30.628405960919977,63.316261040642196,-26.683738959357804
332,88.5979816028438,33.14485702067255,44.269312654946674,77.41416967561923,-12.585830324380765
333,88.85708227156766,30.216609663355776,27.99377673170659,58.210386395062365,-31.789613604937635
334,87.94636303953479,32.07185061977983,40.86802753320549,72.93987815298533,-17.06012184701467
335,87.94175813521217,26.699887499143486,41.336704401267234,68.03659190041071,-21.963408099589287
336,88.80680902168407,29.629787865938777,41.83026018160838,71.46004804754716,-18.53995195245284
337,88.59038516399188,31.105731202837223,45.17776860424781,76.28349980708504,-13.716500192914964
338,88.10060994145793,31.137940440593,35.661718924892526,66.79965936548552,-23.200340634514475
339,87.83303129372905,30.266416758909347,42.582057905139926,72.84847466404928,-17.151525335950723
340,88.72149019462185,36.11444010105734,43.71947160538529,79.83391170644262,-10.16608829355738
341,89.14753248891529,30.990045047285122,38.490897269474026,69.48094231675915,-20.519057683240845
342,88.42633743110508,30.97114449907196,44.80856844293975,75.77971294201171,-14.220287057988287
343,88.5954225384852,35.198927291123766,43.48566000710789,78.68458729823166,-11.315412701768338
344,88.5618823967173,32.61149598820445,36.5950955330486,69.20659152125305,-20.793408478746954
345,88.4426348198851,34.772981342150196,38.76740848496194,73.54038982711214,-16.459610172887864
346,88.34145673190608,29.042513931942885,43.663203228435236,72.70571716037813,-17.29428283962187
347,88.71184510000609,32.658164955761485,29.727229290344344,62.38539424610583,-27.614605753894168
348,88.75800619936226,34.75133309419318,43.28094395903212,78.0322770532253,-11.9677229467747
349,89.08869776392461,32.31367069684633,27.583555410018995,59.897226106865325,-30.102773893134675
350,88.43994132143104,32.36607013075581,42.882822646533164,75.24889277728897,-14.751107222711028
351,87.90296079826071,29.49755001020102,44.98565710708646,74.48320711728748,-15.516792882712522
352,88.53064178029386,33.69743453359297,41.52587966092896,75.22331419452192,-14.776685805478081
353,88.80761190651937,34.603031744778605,42.69077606021073,77.29380780498934,-12.706192195010658
354,88.03276810746159,18.76601866707375,22.134930472465463,40.900949139539215,-49.099050860460785
355,88.55367007550815,30.033024724109353,40.2022886714276,70.23531339553696,-19.764686604463037
356,88.38373596813031,32.53143880338129,40.81048314602197,73.34192194940326,-16.658078050596743
357,88.48610617838469,17.721152053252183,38.738653605381465,56.45980565863365,-33.54019434136635
358,87.90646984846286,21.91735681470879,39.762276466832866,61.679633281541655,-28.320366718458345
359,89.35042058642637,34.11647207996239,38.89368238108548,73.01015446104788,-16.989845538952125
360,88.27485261869828,32.84430064132401,41.158653986898365,74.00295462822237,-15.99704537177763
361,88.62473202245214,34.6969249396732,42.279326294554075,76.97625123422728,-13.023748765772723
362,88.20872519061315,26.054644300902133,36.588596645287275,62.64324094618941,-27.356759053810592
363,89.04710801830322,31.993247568302326,32.759082759407214,64.75233032770954,-25.247669672290456
364,86.9096988852107,19.07859349220142,38.64810663351369,57.72670012571511,-32.27329987428489
365,88.88135917863592,31.951299788161666,40.977539060650116,72.92883884881178,-17.07116115118822
366,88.65389256427805,30.67405249079005,41.41298861451008,72.08704110530013,-17.91295889469987
367,87.84231308454595,31.309582689292508,38.5671828008759,69.87676549016841,-20.12323450983159
368,88.56159113966113,29.954136769953838,38.85209408812319,68.80623085807703,-21.19376914192297
369,88.62606667270249,31.676170029403526,45.55107913707886,77.22724916648238,-12.77275083351762
370,89.06296343315431,32.20164620056924,40.10751523144117,72.30916143201041,-17.690838567989587
371,88.44928464163608,31.584839053689443,42.439423362854775,74.02426241654422,-15.975737583455782
372,88.19446651071999,33.77670005912459,42.385065111406284,76.16176517053088,-13.838234829469116
373,87.98248347106477,27.74803145631667,42.81441017066834,70.562441626985,-19.437558373014994
374,88.56248446134857,32.3269172748731,43.10783039792827,75.43474767280136,-14.565252327198635
375,89.09713366595301,33.411461107985915,38.022934423245424,71.43439553123133,-18.56560446876867
376,88.7430402935857,32.13972773829135,41.75451320856158,73.89424094685293,-16.105759053147068
377,88.78076792267933,34.326652899949835,42.4694694856295,76.79612238557934,-13.203877614420662
378,88.22085093768732,13.223029384531046,31.632546008342864,44.85557539287391,-45.14442460712609
379,88.86979810983634,29.098670072779193,35.27509389442442,64.37376396720362,-25.626236032796385
380,88.61279793480294,34.147508465536426,41.69096835775596,75.83847682329238,-14.161523176707618
381,88.94005823429818,27.595401818707554,42.93397637499124,70.52937819369879,-19.47062180630121
382,89.06268078636214,29.146900004589128,2.7967621684673847,31.943662173056513,-58.05633782694349
383,88.8932330955578,32.250030722367676,39.514522665776866,71.76455338814455,-18.23544661185545
384,88.80830345407233,30.95446827123478,41.75647121591668,72.71093948715146,-17.289060512848536
385,89.01089503499213,33.263063357059394,43.92950706872191,77.1925704257813,-12.807429574218702
386,88.55494641010647,35.58792574393431,43.52651089366596,79.11443663760028,-10.885563362399722
387,88.99899553101879,28.196911567534585,35.370867840776384,63.56777940831097,-26.43222059168903
388,88.70659195203734,32.86044698662541,45.17127713740745,78.03172412403286,-11.968275875967137
389,88.6835617556244,31.995669518151033,43.51974178006921,75.51541129822024,-14.484588701779757
390,88.53093728767449,34.43814308432462,40.95036539137263,75.38850847569725,-14.61149152430275
391,88.70523574327648,31.669722588122298,42.992035985478694,74.66175857360099,-15.338241426399009
392,88.9190335232796,33.239492404024276,35.57141661048694,68.81090901451122,-21.189090985488775
393,88.59281301151069,31.76072841644286,27.489329734930156,59.25005815137301,-30.74994184862699
394,88.79006291269509,32.267536345999055,42.54801190512092,74.81554825111998,-15.184451748880022
395,88.37021770679215,31.934068169668137,37.991262106538336,69.92533027620647,-20.074669723793534
396,88.42183523421363,30.54748002276361,43.34801464310779,73.8954946658714,-16.104505334128604
397,88.69215028904466,30.630162325078107,35.17429066432041,65.80445298939851,-24.195547010601487
398,88.49316955194546,0.0,37.321371166859926,37.321371166859926,-52.678628833140074
399,88.96323163992908,0.0,42.55340475994599,42.55340475994599,-47.44659524005401
400,89.00412055694035,0.0,37.458363631994736,37.458363631994736,-52.541636368005264
401,88.29870125725267,14.40999288877319,35.043100860123936,49.453093748897125,-40.546906251102875
402,88.94720947361118,29.518336952034346,41.88558558347773,71.40392253551207,-18.596077464487934
403,88.63279007129347,22.228923084856444,37.06564330839537,59.29456639325181,-30.705433606748187
404,88.7581874076004,26.140917458548664,39.446424078192365,65.58734153674104,-24.412658463258964
405,88.80129931323424,22.52823889611374,42.86228357458285,65.3905224706966,-24.609477529303405
406,88.6894675330307,32.139256819482085,41.46984384563314,73.60910066511522,-16.39089933488478
407,88.73726786511311,33.194454480766396,41.587022817497164,74.78147729826355,-15.218522701736447
408,89.14260108831883,31.39542882236416,36.56674804684243,67.96217686920659,-22.037823130793413
409,88.23879713148389,26.398446085264393,41.55849472128849,67.95694080655288,-22.04305919344712
410,88.50065770576335,31.907828128612113,44.741360856651745,76.64918898526386,-13.350811014736138
411,88.97572732589202,32.271087979018745,43.879127357901226,76.15021533691997,-13.84978466308003
412,89.43059343571264,32.059716753142645,27.994161755394266,60.05387850853691,-29.94612149146309
413,88.58574552643493,34.291000742787986,40.69866316262096,74.98966390540895,-15.010336094591054
414,89.06537350832485,32.18286055746669,41.27752312309273,73.46038368055942,-16.539616319440583
415,89.07803733916828,29.08530969886157,30.351577716965526,59.436887415827094,-30.563112584172906
416,88.58081637516426,23.070982027018115,29.48606484686368,52.557046873881795,-37.442953126118205
417,88.36511422896963,30.55152763342434,42.20973041423321,72.76125804765755,-17.23874195234245
418,88.9444913458226,32.14184001552621,42.80624355456452,74.94808357009073,-15.05191642990927
419,88.8119118940808,25.77798410747874,34.46812181598613,60.24610592346487,-29.753894076535133
420,88.53184124708346,0.0,41.03421360201014,41.03421360201014,-48.96578639798986
421,88.99079453012534,23.98204704238314,41.75882785387185,65.740874896255,-24.259125103745006
422,88.8298996739561,25.30516342355171,37.29394404614183,62.59910746969354,-27.400892530306457
423,88.72073173743912,29.82146165148624,25.483558962317463,55.305020613803705,-34.694979386196295
424,89.12140384547831,34.58215779605848,34.142207631870434,68.72436542792892,-21.275634572071084
425,88.91467861834039,25.724025296683344,25.914446703070897,51.638471999754245,-38.361528000245755
426,88.5594196777623,32.02074729788838,44.69101392329953,76.71176122118791,-13.288238778812087
427,88.63502482147837,32.802237690978025,41.93136747873568,74.73360516971371,-15.266394830286288
428,89.10418604056447,30.819770190934566,35.92744353582678,66.74721372676134,-23.252786273238655
429,88.7617285711731,30.865227429952274,43.227067988182846,74.09229541813512,-15.907704581864877
430,88.60953539425869,30.512350598234068,40.52575000140329,71.03810059963736,-18.96189940036264
431,88.72406458313219,26.312765238414816,40.8664648483803,67.17923008679512,-22.820769913204884
432,88.17920325023643,25.820472237333753,40.00948581983363,65.82995805716737,-24.170041942832626
433,88.6609295828707,31.330499494618362,40.0852162757445,71.41571577036287,-18.584284229637134
434,88.63309790447798,29.70615857233195,43.556579516449204,73.26273808878116,-16.737261911218837
435,88.92828570665853,35.34248792074484,41.127270801444965,76.4697587221898,-13.530241277810205
436,88.76853464024532,34.07464244604476,43.236622608928926,77.31126505497369,-12.688734945026312
437,89.42495675448933,29.561050122725618,0.0,29.561050122725618,-60.43894987727438
438,89.36442844930336,34.097605877807624,37.01492716799259,71.1125330458002,-18.887466954199795
439,88.80694897792831,31.61743448637385,40.99129191981114,72.60872640618499,-17.391273593815015
440,89.11729087410805,35.117731058189406,38.0846059536916,73.20233701188101,-16.797662988118987
441,88.6975685649861,0.0,43.66793691756695,43.66793691756695,-46.33206308243305
442,88.93704716627575,31.73442615044224,42.91475106390535,74.64917721434759,-15.350822785652412
443,88.96623075270394,30.449172906037848,43.243932146043704,73.69310505208155,-16.30689494791845
444,88.94126668321158,30.94030479576241,31.15716575003485,62.097470545797265,-27.902529454202735
445,88.93044127500193,28.771739837067763,42.71921962435948,71.49095946142725,-18.509040538572748
446,88.91985838598167,19.95226514137577,40.924296345923466,60.876561487299234,-29.123438512700766
447,89.05065478782578,15.24696840362574,41.14559192773406,56.3925603313598,-33.6074396686402
448,88.94673578636242,11.429452355224047,32.605130317700485,44.03458267292453,-45.96541732707547
449,88.886951543329,12.69052142298005,36.715455543848314,49.40597696682836,-40.59402303317164
450,89.23240135636767,0.0,39.676915690595294,39.676915690595294,-50.323084309404706
451,88.42351589697752,0.0,34.10292369301622,34.10292369301622,-55.89707630698378
452,88.72972629249189,31.64982551907311,39.63404591663923,71.28387143571234,-18.716128564287658
453,88.31109589205994,27.764253408332287,42.68455689622035,70.44881030455264,-19.551189695447363
454,88.98509833558523,30.57823935321516,43.46119672896019,74.03943608217534,-15.960563917824658
455,88.79298683355528,24.478339847613686,42.82605325589552,67.30439310350921,-22.695606896490787
456,88.89957762007347,28.30280418572838,43.99658038135841,72.29938456708679,-17.70061543291321
457,88.98525450593925,28.230997398649578,39.091545322221954,67.32254272087152,-22.677457279128475
458,88.86975815168165,34.245924506721614,43.2871802674181,77.53310477413972,-12.466895225860284
459,89.0481726494611,0.0,44.56094430795012,44.56094430795012,-45.43905569204988
460,88.05762683600994,0.0,27.360360139292418,27.360360139292418,-62.63963986070758
461,88.93947355417725,28.712317548922698,43.39640437552291,72.1087219244456,-17.891278075554396
462,88.87913011047968,31.525843098554034,42.29625761780622,73.82210071636025,-16.177899283639746
463,89.39413006896963,34.93671499320431,40.97542949156215,75.91214448476646,-14.087855515233542
464,88.91257195663398,33.84970744188989,22.553775818973556,56.403483260863446,-33.596516739136554
465,89.22435654187424,32.01085413622459,42.51062224732357,74.52147638354816,-15.478523616451838
466,89.06902636742572,26.974769274360856,42.38310099325943,69.35787026762029,-20.642129732379715
467,88.91652247670619,26.698694685039623,18.466871317775485,45.16556600281511,-44.83443399718489
468,89.15675096987947,34.364373564470284,41.82892127883907,76.19329484330936,-13.80670515669064
469,89.37191861404918,23.273830509456754,16.63540177759849,39.90923228705525,-50.09076771294475
470,89.1422209906106,32.60508635533481,39.3487254773001,71.95381183263491,-18.046188167365088
471,88.89093964468559,30.690550749203094,38.42827660501392,69.11882735421702,-20.881172645782982
472,88.71213687281806,30.632706476820562,35.820641967276586,66.45334844409714,-23.546651555902855
473,88.84133960087576,30.84515456860106,41.493164242290334,72.3383188108914,-17.661681189108606
474,89.34099201233467,32.03394314870665,41.49874498715491,73.53268813586155,-16.467311864138452
475,88.80193231604004,31.632213663956655,36.524606968941484,68.15682063289813,-21.843179367101868
476,89.05422485829557,32.38174540798671,42.7202476476608,75.10199305564751,-14.898006944352488
477,88.84605430110959,32.909648171991286,38.71526511494773,71.624913286939,-18.375086713060995
478,89.199673947541,19.5890901862186,28.6978265665991,48.2869167528177,-41.7130832471823
479,89.17490085968196,27.882621242755846,36.58110591470835,64.4637271574642,-25.536272842535794
480,89.11773125251592,13.197984320890702,44.124097559181344,57.32208188007205,-32.67791811992795
481,88.77572770953455,23.447312858382656,28.35839574908403,51.805708607466684,-38.194291392533316
482,89.22434198921246,22.2060235180713,37.821453599927175,60.02747711799847,-29.972522882001527
483,89.22924845261863,16.59777298681049,41.6863870479387,58.28416003474919,-31.715839965250808
484,89.27351235673092,32.28684119388111,39.894571466765484,72.1814126606466,-17.8185873393534
485,88.94781498427845,32.58656162542363,42.75480995380046,75.34137157922409,-14.658628420775912
486,89.13081432093543,26.75745305729078,37.17793539628672,63.9353884535775,-26.064611546422498
487,89.25899213898467,29.09495492087749,34.15887022367773,63.25382514455522,-26.746174855444778
488,89.195081075775,34.47234268251683,44.75624733686089,79.22859001937772,-10.77140998062228
489,89.20135955850576,36.1872565085454,32.67045282853833,68.85770933708373,-21.142290662916267
490,89.40856452572618,32.938749599630945,42.26927233871458,75.20802193834552,-14.791978061654476
491,89.26416894835404,33.26669433154481,41.29464445113535,74.56133878268017,-15.438661217319833
492,88.93443655286057,23.780377799710546,41.019040631015876,64.79941843072642,-25.20058156927358
493,89.3990352276661,33.554315962227044,36.239751605520524,69.79406756774756,-20.20593243225244
494,89.53615177893295,32.893010675226954,42.094970662593134,74.98798133782009,-15.012018662179912
495,89.10398960144504,0.0,0.0,0.0,-90.0
496,88.72582987940017,0.0,25.902041257231193,25.902041257231193,-64.09795874276881
497,89.3358899971344,31.46926146530922,37.12888904257509,68.59815050788431,-21.401849492115687
498,89.43364177116688,32.64223097513434,37.649764690556424,70.29199566569076,-19.708004334309237
499,89.40449479171633,27.329194273771037,40.23441213996352,67.56360641373456,-22.43639358626544
500,89.29360409519602,26.168405392488797,44.39274110292827,70.56114649541706,-19.438853504582937
501,89.28998451968921,22.344705698966674,41.73516461054067,64.07987030950734,-25.920129690492658
502,89.37709627264073,34.10080814558883,42.800768492121826,76.90157663771066,-13.098423362289338
503,89.36041068416108,28.304213409950137,40.527647381010716,68.83186079096086,-21.16813920903914
504,89.08161792414035,27.040443428018435,41.200830795269326,68.24127422328776,-21.75872577671224
505,89.22118681108773,28.440768536554835,40.80992751310038,69.2506960496552,-20.749303950344796
506,89.23642473751198,33.323355072812326,37.41462969077267,70.73798476358499,-19.26201523641501
507,89.29700541202239,29.203975877589233,32.523339479191314,61.72731535678055,-28.27268464321945
508,89.09155840892502,31.024203929088323,42.595136796242755,73.61934072533109,-16.380659274668915
509,89.3331086266932,25.49746917409802,41.4941834793585,66.99165265345651,-23.008347346543488
510,89.1477513565453,0.0,44.96722601678359,44.96722601678359,-45.03277398321641
511,89.26516819975231,0.0,32.66087521573746,32.66087521573746,-57.33912478426254
512,89.61202585173766,25.56420782850249,31.03755497325425,56.601762801756735,-33.398237198243265
513,89.33161713036698,32.60028131682728,35.47243231799921,68.07271363482648,-21.927286365173515
514,89.22500585586444,26.22623194734303,41.641388840997216,67.86762078834025,-22.132379211659753
515,89.61375801122223,27.446279848728484,40.411244261151964,67.85752410988044,-22.142475890119556
516,89.39429778851891,33.30735851604181,23.620949983077274,56.92830849911908,-33.07169150088092
517,89.07035911880935,30.00620612780761,0.0,30.00620612780761,-59.99379387219239
518,89.28441607681184,29.191281966404294,43.5642241987409,72.75550616514519,-17.244493834854808
519,89.43708626160405,30.332571025550227,33.620772769972646,63.95334379552287,-26.04665620447713
520,89.2158521536264,33.67020831065658,40.25102943084125,73.92123774149783,-16.078762258502167
521,89.46310038680696,35.028289351038644,44.6417958465138,79.67008519755245,-10.329914802447547
522,89.60475697358555,31.102723911207576,35.40474528822144,66.50746919942901,-23.49253080057099
523,89.20648446756147,29.912597824875355,34.838991617831546,64.7515894427069,-25.2484105572931
524,89.0658703521985,30.436446199127978,39.624829075899136,70.06127527502711,-19.938724724972886
525,89.27149445862575,30.41810054547698,37.65756415290529,68.07566469838227,-21.92433530161773
526,89.57301921820698,29.935100039015015,20.9854102468717,50.92051028588672,-39.07948971411328
527,89.37996411304337,32.74299725772094,41.13452093914068,73.87751819686162,-16.122481803138385
528,89.3748602898676,16.859152074198384,33.283871658688746,50.14302373288713,-39.85697626711287
529,89.39295412915102,28.18229960159744,40.1253164149154,68.30761601651284,-21.69238398348716
530,88.45874783617522,19.535076285855556,40.59501609949516,60.13009238535072,-29.86990761464928
531,89.24827016991007,30.79373777164421,40.40173376350638,71.19547153515059,-18.80452846484941
532,89.30280856743093,23.65085448733905,18.836290604520585,42.48714509185963,-47.51285490814037
533,89.36625039612518,36.562439090721135,35.34883605737639,71.91127514809753,-18.08872485190247
534,89.57597884330379,33.72350887019074,43.18722222088345,76.91073109107418,-13.089268908925817
535,89.12566415305267,22.019279905198957,43.10739704965705,65.12667695485601,-24.87332304514399
536,89.49774073595349,24.42386205487346,41.0497163405523,65.47357839542576,-24.52642160457424
537,88.96609646608749,34.701652234156406,40.477551405311054,75.17920363946746,-14.82079636053254
538,89.23365270062268,28.3480932088182,37.05166162192621,65.3997548307444,-24.6002451692556
539,89.1501694564209,30.23990681836009,37.6923707121093,67.93227753046939,-22.067722469530608
540,89.29532922210147,34.69910043318721,39.840081726912246,74.53918216009946,-15.460817839900542
541,89.22195295937608,34.41056600482704,39.82271546725861,74.23328147208565,-15.76671852791435
542,89.65696447939958,36.57672595672145,39.839969694359986,76.41669565108143,-13.583304348918574
543,89.2534221284415,22.990747132875555,29.196944520703198,52.18769165357875,-37.81230834642125
544,89.50468395839043,33.61090950636367,36.054111954367436,69.66502146073111,-20.33497853926889
545,89.51696421761726,32.987509742895554,39.807334070255344,72.79484381315089,-17.20515618684911
546,89.31665317786417,33.58040622963272,24.29436971940335,57.87477594903607,-32.12522405096393
547,89.62406106946437,30.197804071015486,33.41912398671431,63.616928057729794,-26.383071942270206
548,89.45153524055863,0.0,40.718548438843044,40.718548438843044,-49.281451561156956
549,89.15491320375283,28.229762519413697,38.82715517445483,67.05691769386853,-22.943082306131473
550,89.35501490893132,27.643259007313354,33.838332025531194,61.48159103284455,-28.51840896715545
551,89.47372530211467,33.70033188889926,39.390630131197234,73.0909620200965,-16.909037979903502
552,89.56836028441604,34.135890793377385,35.61063646045326,69.74652725383064,-20.253472746169365
553,89.0953062134937,30.788267388368574,41.989963001223536,72.77823038959211,-17.22176961040789
554,89.36252565316242,28.36283363841863,28.569710184472505,56.932543822891134,-33.067456177108866
555,89.3531605682849,24.509075149351077,41.44213318898027,65.95120833833136,-24.048791661668645
556,89.44770169919002,29.901653891794634,29.661441282512953,59.56309517430759,-30.43690482569241
557,89.7913063782782,33.1162421754756,33.00651528607494,66.12275746155053,-23.877242538449465
558,89.50957352933354,32.590116135467056,37.1964891787183,69.78660531418535,-20.21339468581465
559,89.20168797637534,28.664741013359855,37.83237580747887,66.49711682083873,-23.502883179161273
560,89.43630393983568,31.112865250942512,40.52978130393978,71.64264655488229,-18.35735344511771
561,89.57028125397873,28.159842530100363,39.91749445001883,68.07733698011918,-21.922663019880815
562,89.58912359289947,33.34430870043213,36.09556711287802,69.43987581331015,-20.560124186689848
563,89.46932117088677,33.47779097464887,24.387281250338553,57.86507222498742,-32.13492777501258
564,89.60799612135098,34.89694706347115,35.77161747537056,70.66856453884171,-19.331435461158293
565,90.0361734822972,32.73112234640248,31.695402432902277,64.42652477930476,-25.573475220695244
566,89.7517441627262,27.15542419896483,31.48552035922389,58.64094455818872,-31.35905544181128
567,89.56185053536134,30.173122368044066,0.0,30.173122368044066,-59.82687763195594
568,89.48547131107301,31.07580120049884,41.21949220860179,72.29529340910064,-17.704706590899363
569,89.42181897173398,26.17207646377804,40.37600340007005,66.54807986384809,-23.451920136151912
570,89.79807230127197,32.82690514110182,41.962114158246706,74.78901929934852,-15.210980700651476
571,89.64249273759678,32.34916162736728,42.093780171837786,74.44294179920507,-15.557058200794927
572,89.58700545085128,34.03358518507671,42.74769460819204,76.78127979326875,-13.218720206731248
573,89.82664983851905,29.549383816534906,21.844613291022505,51.39399710755741,-38.60600289244259
574,89.51425130340903,34.68573712206691,39.84407942079968,74.5298165428666,-15.470183457133402
575,89.42572072345182,27.150417350066377,38.92451755220482,66.0749349022712,-23.925065097728805
576,89.52873021422654,35.87830987165489,34.44304832982208,70.32135820147698,-19.678641798523017
577,89.4404981140767,32.40816798279159,30.06424255503922,62.47241053783081,-27.52758946216919
578,89.3883194691532,30.05536849540637,34.00138206364445,64.05675055905081,-25.943249440949188
579,89.68279006443335,29.549382633491394,38.3110258999494,67.86040853344079,-22.13959146655921
580,89.47880166162038,33.62333153958148,39.41844511340301,73.04177665298448,-16.95822334701552
581,89.52208285524469,30.108864920951824,40.15935414259344,70.26821906354527,-19.731780936454726
582,89.57358562831651,33.52685024470992,36.489955953475665,70.01680619818558,-19.983193801814423
583,89.38429456649871,30.12286012241381,35.91202975605374,66.03488987846755,-23.965110121532447
584,89.3772963395021,29.019955302522412,22.07951122483829,51.099466527360704,-38.900533472639296
585,89.47899460607731,30.42580713923784,42.419613397031505,72.84542053626934,-17.154579463730656
586,89.60193447259734,29.41583068972811,41.87108476416258,71.28691545389069,-18.713084546109314
587,89.37858881069435,28.29818111100869,38.95668191971032,67.25486303071901,-22.745136969280992
588,89.65675419236929,20.869550671662733,37.884397543589245,58.75394821525198,-31.24605178474802
589,89.40996867852117,29.472125251339158,19.88618598149187,49.35831123283103,-40.64168876716897
590,89.4643779500319,25.021807924508924,37.13844503272842,62.16025295723735,-27.839747042762653
591,89.53365795935538,0.0,11.040572003752015,11.040572003752015,-78.95942799624798
592,89.63825246064665,0.0,44.868575969610625,44.868575969610625,-45.131424030389375
593,89.63022671848456,16.338562965981545,43.033802222782654,59.3723651887642,-30.6276348112358
594,89.4652239738264,27.28587858046416,29.517939613217827,56.80381819368199,-33.19618180631801
595,89.76279979239695,29.103284719402684,31.79358731976642,60.896872039169104,-29.103127960830896
596,89.65054826035939,23.449348285926852,16.97132364519698,40.420671931123834,-49.579328068876166
597,89.76298454837678,34.81253673095126,19.067097690541082,53.87963442149234,-36.12036557850766
598,89.65506743658474,10.388656663836226,25.597656214685408,35.98631287852163,-54.01368712147837
599,89.5547665215044,0.0,12.729389193204499,12.729389193204499,-77.2706108067955
600,89.25052292568421,23.196644511161374,41.79105679414392,64.9877013053053,-25.012298694694707
601,89.4839359300726,25.688794932778777,34.169898421765694,59.85869335454447,-30.14130664545553
602,89.46717890196116,34.01225608814933,33.39658615888648,67.4088422470358,-22.591157752964193
603,89.60746612805114,0.0,39.0122455549926,39.0122455549926,-50.9877544450074
604,89.38271363919061,16.176505225792344,34.00234762965751,50.17885285544985,-39.82114714455015
605,89.3929256109135,34.58726147548818,34.87292697110053,69.46018844658872,-20.539811553411283
606,89.30640571846295,21.61057832049247,33.55719858895606,55.167776909448534,-34.832223090551466
607,89.530640028678,31.44288315717885,32.08630632383055,63.529189481009396,-26.470810518990604
608,89.59566924426689,20.893503242601113,41.28412907025692,62.17763231285803,-27.82236768714197
609,89.71003089022261,28.330819339113052,0.0,28.330819339113052,-61.66918066088695
610,89.51473070193627,31.469734571356046,36.701319206757056,68.1710537781131,-21.828946221886895
611,89.7437775080992,33.60808552701091,37.69812381583975,71.30620934285065,-18.69379065714935
612,89.58567259970627,26.25303421939215,41.257798369363734,67.51083258875587,-22.489167411244125
613,89.4129509160892,24.551326118306942,38.046643059711535,62.597969178018474,-27.402030821981526
614,89.91266165751533,35.93620375043514,41.9457634787834,77.88196722921853,-12.118032770781468
615,89.73322944630914,27.454807359071022,32.67368736990232,60.12849472897334,-29.871505271026663
616,89.755132191081,24.807203939723404,35.88181376379133,60.689017703514736,-29.310982296485264
617,89.76173240444338,0.0,27.512130469228108,27.512130469228108,-62.48786953077189
618,89.21137830901496,0.0,34.82320545498817,34.82320545498817,-55.17679454501183
619,89.85848697527445,35.15129897587749,24.284725762654297,59.436024738531785,-30.563975261468215
620,89.82881562853804,31.721944593019334,31.47566498460881,63.19760957762814,-26.802390422371857
621,89.78198298490047,30.850310221986604,35.28577408469322,66.13608430667983,-23.863915693320166
622,89.63576816128253,31.113497204895605,37.84060041702184,68.95409762191744,-21.04590237808256
623,89.73448316002292,32.39391141134501,30.53756764044627,62.93147905179128,-27.06852094820872
624,89.62662959362477,29.75061782185716,35.403279301065,65.15389712292216,-24.84610287707784
625,89.81884504378023,31.98625958410888,0.0,31.98625958410888,-58.01374041589112
626,89.66612849816477,29.048944874173294,35.41625849527138,64.46520336944468,-25.53479663055532
627,89.432930518977,32.63776183610948,41.11919521447183,73.75695705058132,-16.24304294941868
628,89.72394574140414,30.990492592573645,16.416113003805354,47.406605596378995,-42.593394403621005
629,89.7152135501372,29.66651335380888,23.108685855359713,52.77519920916859,-37.22480079083141
630,89.62655876200151,26.491851165901767,36.801656458655344,63.29350762455711,-26.706492375442892
631,89.82651501309451,32.31740663615896,36.23159110866201,68.54899774482097,-21.451002255179034
632,89.45199323797237,25.56181502339432,43.36806408748698,68.9298791108813,-21.070120889118698
633,89.73254433989682,30.35124480119655,38.29705414657427,68.64829894777083,-21.351701052229174
634,89.69873409946666,35.58675580447817,37.40453271015239,72.99128851463055,-17.008711485369446
635,89.72442446764279,32.834978203916386,18.77493325684278,51.609911460759164,-38.390088539240836
636,89.84491911832339,29.06429238315922,18.5204842653828,47.58477664854202,-42.41522335145798
637,89.79763668020568,30.19037118425544,0.0,30.19037118425544,-59.80962881574456
638,89.95806941478659,33.65866296250669,38.76551766223364,72.42418062474033,-17.57581937525967
639,89.60967822541916,32.65328164601717,36.323644099188336,68.9769257452055,-21.023074254794494
640,89.85118260265705,28.905019206887392,38.87892423340027,67.78394344028766,-22.216056559712342
641,89.89056243880096,28.47742485079929,33.945809476630764,62.42323432743005,-27.576765672569948
642,89.604713862602,33.21818451412239,40.99273065147765,74.21091516560004,-15.789084834399958
643,89.96571905451209,31.935403410730714,36.399691995727245,68.33509540645795,-21.664904593542047
644,89.72208340669664,0.0,37.54293580121154,37.54293580121154,-52.45706419878846
645,89.62875106627415,0.0,0.0,0.0,-90.0
646,89.72854268149783,19.240427173534155,24.34590598677752,43.586333160311675,-46.413666839688325
647,89.85123555917234,35.585627413780585,43.574829947158705,79.16045736093929,-10.83954263906071
648,89.60152617169076,29.024545724218296,37.341819701662935,66.36636542588123,-23.633634574118773
649,89.8452064465226,30.42864608462571,0.0,30.42864608462571,-59.57135391537429
